videoId,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnails,duration,viewCount,likeCount,commentCount,privacyStatus,channelId,channelTitle,channelDescription,channelCountry,channelThumbnail,subscriberCount,videoCount
GccBjD-NG6c,10 phrases for your first conversation - Easy Ukrainian Basic Phrases 3,"Learn Ukrainian with Easy Ukrainian! In this basic phrases episode Vlada is giving you more phrases for your first conversation in Ukrainian!
► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/EasyPolishOfficial
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

Host and edit: Vlada",2017-02-07T20:58:30Z,"['easy', 'ukrainian', 'ukrainian language', 'easy ukrainian', 'basic phrases', 'ukrainian subtitles', 'english subtitles', 'translation', 'free', 'lesson', 'teacher', 'pupil', 'educational', 'culture', 'learning', 'learn', 'learn languages', 'ukrainian accent', 'ukrainian native speaker']",27,en,en,https://i.ytimg.com/vi/GccBjD-NG6c/default.jpg,PT1M50S,7705,158,13,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
AmNixqIcm_Q,10 phrases for in an emergency - Easy Italian Basic Phrases (5),"Learn Italian with Easy Italian! In this basic phrases episode Giulia is helping you with useful phrases for in an emergency :D

► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

Host: Giulia Cerizza
Camera: Francesco Tironi
Edit: Giulia Cerizza and Francesco Tironi",2017-02-06T22:15:57Z,"['easy', 'italian', 'easy italian', 'learn italian', 'learning italian', 'italian language', 'english subtitles', 'italian subtitles', 'basic phrases', 'italy', 'emergency', 'translation', 'free', 'lesson', 'italian lesson', 'italian native speaker', 'italian accent', 'educational', 'culture', 'student', 'pupil', 'teacher']",27,en,it,https://i.ytimg.com/vi/AmNixqIcm_Q/default.jpg,PT1M15S,7989,172,11,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
DYNPpuvE3qY,What did you do today? (Cannes) | Easy French 62,"BECOME A MEMBER OF EASY FRENCH: https://www.patreon.com/easyfrench
TONY'S FRENCH LEARNING CHANNEL: https://www.youtube.com/c/FrenchwithTony  
SUBSCRIBE TO EASY LANGUAGES: http://bit.ly/elsub
OUR INSTAGRAM: https://www.instagram.com/easyfrenchvideos
OUR FACEBOOK: https://www.fb.com/easyfrenchvideos
BECOME A CO-PRODUCER: https://bit.ly/2kyB9nM

---
Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.
http://www.easy-languages.org/
http://www.fb.com/easylanguagesstreetinterviews

---
Producer of this episode: Anthony Lesbros
Location: Cannes, France.
Co-producer : Quentin Massa
Subtitles (support): Bex Jones",2017-02-05T21:53:21Z,"['french', 'learn', 'languages', 'easy', 'beginner', 'french words', 'easily', 'practice', 'easy french', 'educational', 'street interviews', 'fun', 'interesting', 'french with subtitles']",27,en,fr,https://i.ytimg.com/vi/DYNPpuvE3qY/default.jpg,PT6M55S,278216,4196,195,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
WnPcQo0h_fE,10 phrases about the weather - Easy Brazilian Portuguese Basic Phrases (15),"Learn Portuguese with Easy Brazilian Portuguese! In this video I had the honor of having Lucas with me. He is from Sao Paulo and teaches us some expressions and sentences about the weather the way the Paulistanos or Paulistas would pronounce it. Have fun watching!

► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/easybrazilianportuguese
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English. 

Hosts: Lucas Dohoczki, Kristina Bodrozic-Brnic
Cut: Nesim Hrvanovic",2017-02-05T15:00:21Z,"['easy', 'brazilian', 'portuguese', 'easy brazilian portuguese', 'learn portuguese', 'learning', 'lesson', 'portuguese language', 'weather', 'brazil', 'sao paulo', 'paulistanos', 'paulistas', 'translation', 'free', 'english subtitles', 'portuguese subtitles', 'teacher', 'pupil', 'student', 'culture']",27,en,it,https://i.ytimg.com/vi/WnPcQo0h_fE/default.jpg,PT7M21S,16648,366,40,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
PzM0qPZPpG0,Halloween time | Super Easy French 6,"BECOME A MEMBER OF EASY FRENCH: https://www.patreon.com/easyfrench
TONY'S FRENCH LEARNING CHANNEL: https://www.youtube.com/c/FrenchwithTony  
SUBSCRIBE TO EASY LANGUAGES: http://bit.ly/elsub
OUR INSTAGRAM: https://www.instagram.com/easyfrenchvideos
OUR FACEBOOK: https://www.fb.com/easyfrenchvideos
BECOME A CO-PRODUCER: https://bit.ly/2kyB9nM

---
Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.
http://www.easy-languages.org/
http://www.fb.com/easylanguagesstreetinterviews

---
Producer of this episode: Anthony Lesbros",2017-01-31T16:55:02Z,"['language', 'language school', 'school', 'language lesson', 'lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorial', 'tutorials', 'language learning', 'french', 'french language', 'francaise', 'french with subtitles']",27,en,fr,https://i.ytimg.com/vi/PzM0qPZPpG0/default.jpg,PT7M6S,160010,3313,151,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
7m0ajL01Gec,Funny sounding words from around the globe,"What's the most funny sounding word in your language? 😃

Produced at the Digital Participation Camp & Summit 2016:
http://www.dpcamp.org

Many thanks to:
Clyde (Philippines), Shweta (India), Miri (Germany), Tony (France), Darta (Latvia), Alice (Scotland), Kapenda (Namibia), Daiana (Romania), Andes (Indonesia), Aga (Poland), Arina (Latvia), Ronaldine (Cameroon), Egle (Lithuania), Juan (Mexico), Andrea (Spain), Paolo (Italy).

Join us on Facebook:
https://www.facebook.com/easylanguagestreetinterviews

Info:
www.easy-languages.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews. We also use this format to expose our street culture  abroad and create a more diverse image of our countries. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

---

Produced by: Carina Schmid
Postproduction: Houwaida Barouni
Music:  Funny song - Bensound (royalty free music) 
http://www.bensound.com/",2017-01-30T21:04:27Z,"['languages', 'language', 'language school', 'school', 'language lesson', 'lesson', 'teacher', 'learn', 'native', 'native speaker', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorial', 'tutorials', 'language learning', 'learn tongue twister', 'italian', 'indonesian', 'russian', 'latvian', 'romanian', 'german', 'french', 'spanish', 'catalan', 'filipino', 'english', 'polish', 'arabic', 'funny', 'funny words', 'funny word']",27,en,en,https://i.ytimg.com/vi/7m0ajL01Gec/default.jpg,PT45S,16740,251,37,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
WKrQISeFhlU,Easy Hebrew 5 - Tel Aviv University,"Learn Hebrew with Easy Hebrew! In this episode Yaniv is asking people in Tel Aviv University about their studies.

► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

Host and edit: Yaniv Carmel
Camera: Ron Hasson",2017-01-28T17:02:21Z,"['easy', 'hebrew', 'hebrew language', 'learn hebrew', 'hebrew accent', 'tel aviv', 'tel aviv university', 'hebrew subtitles', 'english subtitles', 'translation', 'english', 'studying', 'study', 'university', 'lesson', 'street', 'interview', 'culture', 'learn', 'learn languages', 'easy languages', 'teacher', 'pupil', 'student', 'educational', 'israel']",27,en,iw,https://i.ytimg.com/vi/WKrQISeFhlU/default.jpg,PT6M,45639,742,39,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
BAczU-Rh724,Common mistakes that Poles make in Polish | Easy Polish 44,"SUBSCRIBE TO THE NEW EASY POLISH CHANNEL: http://bit.ly/EasyPolishSub
BECOME A MEMBER OF EASY POLISH: https://www.patreon.com/easypolish
PRACTICE POLISH WITH A NATIVE: http://bit.ly/PolishClasses
FACEBOOK: https://www.facebook.com/EasyPolishOfficial/
INSTAGRAM: https://www.instagram.com/easypolishvideos/

---
ALL POLISH VIDEOS: http://bit.ly/EasyPolishPlaylist
ALL SUPER EASY POLISH VIDEOS FOR BEGINNERS: http://bit.ly/SuperEasyPolishPlaylist

---
Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.
SUBSCRIBE TO EASY LANGUAGES: http://bit.ly/elsub
BECOME A CO-PRODUCER: https://bit.ly/2kyB9nM
WEBSITE: http://www.easy-languages.org/
FACEBOOK: http://www.facebook.com/easylanguagesstreetinterviews

---

Host: Agnieszka Błażyńska 
Camera: Mohamed Ashraf Ibrahim 
Edit: Justyna Fuchs",2017-01-26T21:13:05Z,"['easy', 'polish', 'easy polish', 'polish language', 'learn polish', 'polish native', 'polish accent', 'polish mother tongue', 'linguistic', 'mistakes', 'polish subtitles', 'english subtitles', 'translation', 'free', 'street', 'interview', 'culture', 'poland', 'polish culture', 'lesson', 'learn', 'teacher', 'pupil', 'student', 'educational']",27,en,pl,https://i.ytimg.com/vi/BAczU-Rh724/default.jpg,PT6M23S,35582,616,95,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
YHkwWYxBYQg,18 Super Long Words from around the Globe,"We asked people to tell us super long words in their languages. What is the longest word you know? 😃
Produced at the Digital Participation Camp & Summit 2016:
http://www.dpcamp.org

Many thanks to:
Clyde (Philippines), Shweta (India), Miri (Germany), Tony (France), Darta (Latvia), Alice (Scotland), Kapenda (Namibia), Daiana (Romania), Andes (Indonesia), Aga (Poland), Arina (Latvia), Ronaldine (Cameroon), Egle (Lithuania), Juan (Mexico), Andrea (Spain), Paolo (Italy).

Join us on Facebook:
https://www.facebook.com/easylanguagestreetinterviews

Info:
www.easy-languages.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews. We also use this format to expose our street culture  abroad and create a more diverse image of our countries. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

---

Produced by: Carina Schmid
Postproduction: Houwaida Barouni
Music:  Cute - Bensound (royalty free music)
http://www.bensound.com/royalty-free-...
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://www.bensound.com/royalty-free-music
Music provided by Audio Library https://youtu.be/gnvwBNvVfuU",2017-01-25T13:24:35Z,"['languages', 'language', 'language school', 'school', 'language lesson', 'lesson', 'teacher', 'learn', 'native', 'native speaker', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorial', 'tutorials', 'language learning', 'learn tongue twister', 'italian', 'indonesian', 'russian', 'latvian', 'romanian', 'german', 'french', 'spanish', 'catalan', 'filipino', 'english', 'polish', 'arabic', 'hindi', 'afrikaans', 'lithuanian', 'vietnamese', 'longest words', 'long words', 'the longest word in']",27,en,fr,https://i.ytimg.com/vi/YHkwWYxBYQg/default.jpg,PT1M13S,32426,461,112,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
kgEvdrcQaQQ,10 basic phrases for your first conversation - Easy Indonesian Basic Phrases (1),"Learn Indonesian with Easy Indonesian! Luqman has some basic phrases for your first conversation in Indonesian. 

► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

Host and Producer: Luqman Hakim",2017-01-24T22:11:58Z,"['easy', 'indonesian', 'indonesia', 'learn indonesian', 'indonesian language', 'language', 'learning', 'educational', 'culture', 'jakata', 'basic phrases', 'indonesian subtitles', 'english subtitles', 'translation', 'free', 'lesson', 'teacher', 'pupil', 'indonesian native speaker', 'native speaker']",27,en,en,https://i.ytimg.com/vi/kgEvdrcQaQQ/default.jpg,PT2M14S,23820,468,49,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
ePUEHt-qKpI,Welcome to Quebec | Easy French 61,"MISTAKE IN SUBTITLES AT 2:07  - the transcription and translation should be ""chiac"" instead of ""chiant""(French) and ""annoying (English). ""Chiac"" is the name of a variation of the Acadian French spoken in Canada.

BECOME A MEMBER OF EASY FRENCH: https://www.patreon.com/easyfrench
TONY'S FRENCH LEARNING CHANNEL: https://www.youtube.com/c/FrenchwithTony  
SUBSCRIBE TO EASY LANGUAGES: http://bit.ly/elsub
OUR INSTAGRAM: https://www.instagram.com/easyfrenchvideos
OUR FACEBOOK: https://www.fb.com/easyfrenchvideos
BECOME A CO-PRODUCER: https://bit.ly/2kyB9nM

---
Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.
http://www.easy-languages.org/
http://www.fb.com/easylanguagesstreetinterviews

---
Producer of this episode: Anthony Lesbros

I used some illustrative content from the following video to which you're more than encourage to have a look: 

1) https://www.youtube.com/watch?v=gp-Db6GOxd4 
Vieux-Port de Montréal BY Luc Geoffroy 
2) https://www.youtube.com/watch?v=D8B7jTy9VUc 
Tourisme Charlevoix - Vivre (été) BY Tourisme Charlevoix 
3) https://www.youtube.com/watch?v=6BwipEG8RDE 
Connaissez-vous la Gaspésie? Dépaysante, vivante avec ses nombreux sommets! BY Tourisme Gaspésie 
4) https://www.youtube.com/watch?v=gdNA9RM5kzI 
Forte Neige à Montréal 2012 BY wwolfz 
5) https://www.youtube.com/watch?v=2alTq64mKEE 
This is Canada - Montreal BY This is Canada 
6) https://www.youtube.com/watch?v=A03EKi3WVMY 
Chateau Frontenac Quebec City BY For91Days’",2017-01-22T19:06:44Z,"['language', 'language school', 'school', 'language lesson', 'lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorial', 'tutorials', 'language learning', 'french', 'france', 'learn french', 'french native speaker', 'french language', 'quebec', 'french with subtitles']",27,en,fr,https://i.ytimg.com/vi/ePUEHt-qKpI/default.jpg,PT5M4S,301610,4686,472,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
rgDOIKQ9GOs,Similar words in Polish and Arabic | Super Easy Polish 4 / Super Easy Arabic 1,"In this special, combined episode, Justyna and Mohamed give you simple sentences containing similar words in Polish and Arabic!
PLEASE NOTE: THIS IS EGYPTIAN DIALECT, THERE ARE MANY OTHER ARABIC DIALECTS TOO!
► SUBSCRIBE TO EASY LANGUAGES:
https://goo.gl/QgH9jK

► FOLLOW US ON FACEBOOK:
https://www.facebook.com/EasyPolishOfficial
https://www.facebook.com/easylanguagesstreetinterviews

► CHECK OUT OUR WEBSITE:
http://www.easy-languages.org

► SUPPORT OUR PROJECT:
http://www.easy-languages.org/support-easy-languages/

► PRODUCED IN COOPERATION WITH:
http://www.theglobalexperience.org

Easy Languages is an international video project aiming at supporting people worldwide to learn languages through authentic street interviews and expose the street culture of participating partner countries abroad. Episodes are produced in local languages and contain subtitles in both the original language as well as in English.

Hosts and edit: Justyna Fuchs, Mohamed Ashraf Ibrahim 
Camera: Agnieszka Błażyńska",2017-01-19T18:26:27Z,"['easy polish', 'easy', 'polish', 'polish language', 'super easy polish', 'arabic', 'easy arabic', 'super easy arabic', 'words', 'learn arabic', 'learn polish', 'polish subtitles', 'english subtitles', 'arabic subtitles', 'learn languages', 'lesson', 'teacher', 'pupil', 'educational', 'translation', 'free']",27,en,en,https://i.ytimg.com/vi/rgDOIKQ9GOs/default.jpg,PT5M34S,37786,724,135,public,UCqcBu0YyEJH4vfKR--97cng,Easy Languages,"Easy Languages is a global video and podcast project that brings real-world language to life — as it’s spoken in the streets, at home, and among friends.
Our mission is to make language learning fun, authentic, and accessible by showing people speaking naturally in their everyday environments. 🌍✨
We focus on street interviews and spontaneous conversations, all subtitled in both the original language and English — so you can learn with context and confidence.

The Easy Languages network currently includes 16 YouTube channels in French, Spanish, English, German, Italian, Arabic, Portuguese, Polish, Czech, Russian, Greek, Catalan, Dutch, Turkish, and Qazaq:
Check out all our channels below!  👇

While each of these languages has its own dedicated channel, this main channel features content for language lovers in general — including videos on learning strategies, multilingual themes, and emerging languages that don’t yet have their own home.
",DE,https://yt3.ggpht.com/ytc/AIdro_kx83_wwoCXhqWgBw4RuB95RuL1g8DjNxyIf6aYt-yaPqI=s88-c-k-c0x00ffffff-no-rj,1470000,2728
